season_end_year,game_id,game_date,team_abbrev,opp_abbrev,is_home,team_pts,team_reb,team_ast,team_tpm,ingested_at
2026,401810384,2026-01-08,CHI,MIA,1,121,45,5,0,2026-01-08T08:52:07Z
2026,401810384,2026-01-08,MIA,CHI,0,117,45,5,0,2026-01-08T08:52:07Z
2026,401810499,2026-01-24,MIN,GS,1,115,44,5,0,2026-01-24T08:48:36Z
2026,401810499,2026-01-24,GS,MIN,0,114,42,6,0,2026-01-24T08:48:36Z
2026,401810507,2026-01-25,MIL,DAL,1,115,40,4,0,2026-01-25T08:49:23Z
2026,401810507,2026-01-25,DAL,MIL,0,116,44,6,0,2026-01-25T08:49:23Z
2026,401810506,2026-01-25,MEM,DEN,1,116,46,3,0,2026-01-25T08:49:23Z
2026,401810506,2026-01-25,DEN,MEM,0,116,42,7,0,2026-01-25T08:49:23Z
2026,401809234,2025-10-22,NY,CLE,1,119,48,22,14,2026-02-26T09:07:15Z
2026,401809234,2025-10-22,CLE,NY,0,111,32,21,19,2026-02-26T09:07:15Z
2026,401809236,2025-10-23,OKC,IND,0,141,60,17,10,2026-02-26T09:07:16Z
2026,401809236,2025-10-23,IND,OKC,1,135,55,21,13,2026-02-26T09:07:16Z
2026,401809235,2025-10-22,SA,DAL,0,125,50,24,8,2026-02-26T09:07:16Z
2026,401809235,2025-10-22,DAL,SA,1,92,37,20,9,2026-02-26T09:07:16Z
2026,401809237,2025-10-23,DEN,GS,0,131,43,32,16,2026-02-26T09:07:17Z
2026,401809237,2025-10-23,GS,DEN,1,137,43,33,18,2026-02-26T09:07:17Z
2026,401809238,2025-12-25,CLE,NY,0,124,45,30,15,2026-02-26T09:07:17Z
2026,401809238,2025-12-25,NY,CLE,1,126,43,28,21,2026-02-26T09:07:17Z
2026,401809239,2025-12-25,SA,OKC,0,117,49,20,11,2026-02-26T09:07:17Z
2026,401809239,2025-12-25,OKC,SA,1,102,48,23,11,2026-02-26T09:07:17Z
2026,401809240,2025-12-25,DAL,GS,0,116,41,18,4,2026-02-26T09:07:18Z
2026,401809240,2025-12-25,GS,DAL,1,126,49,33,14,2026-02-26T09:07:18Z
2026,401809241,2025-12-25,HOU,LAL,0,119,48,24,8,2026-02-26T09:07:18Z
2026,401809241,2025-12-25,LAL,HOU,1,96,25,19,11,2026-02-26T09:07:18Z
2026,401809243,2025-10-21,OKC,HOU,1,125,38,29,13,2026-02-26T09:07:19Z
2026,401809243,2025-10-21,HOU,OKC,0,124,52,23,11,2026-02-26T09:07:19Z
2026,401809242,2025-12-25,DEN,MIN,1,142,45,31,19,2026-02-26T09:07:19Z
2026,401809242,2025-12-25,MIN,DEN,0,138,47,31,12,2026-02-26T09:07:19Z
2026,401809244,2025-10-21,GS,LAL,0,119,40,29,17,2026-02-26T09:07:20Z
2026,401809244,2025-10-21,LAL,GS,1,109,39,23,8,2026-02-26T09:07:20Z
2026,401809245,2025-10-27,CLE,DET,0,116,48,25,11,2026-02-26T09:07:20Z
2026,401809245,2025-10-27,DET,CLE,1,95,48,20,11,2026-02-26T09:07:20Z
2026,401809246,2025-10-27,DEN,MIN,0,127,46,24,13,2026-02-26T09:07:21Z
2026,401809246,2025-10-27,MIN,DEN,1,114,33,19,10,2026-02-26T09:07:21Z
2026,401809247,2026-01-19,MIL,ATL,0,112,47,24,16,2026-02-26T09:07:21Z
2026,401809247,2026-01-19,ATL,MIL,1,110,51,33,12,2026-02-26T09:07:21Z
2026,401809248,2026-01-19,OKC,CLE,0,136,38,32,23,2026-02-26T09:07:21Z
2026,401809248,2026-01-19,CLE,OKC,1,104,54,20,8,2026-02-26T09:07:21Z
2026,401809250,2026-01-19,DET,BOS,1,104,41,24,11,2026-02-26T09:07:22Z
2026,401809250,2026-01-19,BOS,DET,0,103,45,13,13,2026-02-26T09:07:22Z
2026,401809249,2026-01-19,DAL,NY,0,114,49,25,15,2026-02-26T09:07:22Z
2026,401809249,2026-01-19,NY,DAL,1,97,53,22,9,2026-02-26T09:07:22Z
2026,401809502,2025-10-31,ATL,IND,0,128,55,30,10,2026-02-26T09:07:23Z
2026,401809502,2025-10-31,IND,ATL,1,108,49,23,13,2026-02-26T09:07:23Z
2026,401809503,2025-10-31,BOS,PHI,0,109,45,26,14,2026-02-26T09:07:23Z
2026,401809503,2025-10-31,PHI,BOS,1,108,40,27,13,2026-02-26T09:07:23Z
2026,401809504,2025-10-31,TOR,CLE,0,112,48,27,13,2026-02-26T09:07:23Z
2026,401809504,2025-10-31,CLE,TOR,1,101,42,24,14,2026-02-26T09:07:23Z
2026,401809506,2025-10-31,LAL,MEM,0,117,40,24,13,2026-02-26T09:07:24Z
2026,401809505,2025-10-31,NY,CHI,0,125,39,27,18,2026-02-26T09:07:24Z
2026,401809505,2025-10-31,CHI,NY,1,135,41,31,17,2026-02-26T09:07:24Z
2026,401809506,2025-10-31,MEM,LAL,1,112,42,28,14,2026-02-26T09:07:24Z
2026,401809509,2025-10-31,LAC,NO,1,126,37,28,15,2026-02-26T09:07:25Z
2026,401809509,2025-10-31,NO,LAC,0,124,43,28,18,2026-02-26T09:07:25Z
2026,401809508,2025-10-31,POR,DEN,1,109,43,26,11,2026-02-26T09:07:25Z
2026,401809507,2025-10-31,UTAH,PHX,0,96,48,23,12,2026-02-26T09:07:25Z
2026,401809507,2025-10-31,PHX,UTAH,1,118,44,30,17,2026-02-26T09:07:25Z
2026,401809508,2025-10-31,DEN,POR,0,107,46,19,6,2026-02-26T09:07:25Z
2026,401809512,2025-11-07,TOR,ATL,0,109,48,23,12,2026-02-26T09:07:26Z
2026,401809511,2025-11-07,WSH,CLE,1,115,44,32,15,2026-02-26T09:07:26Z
2026,401809512,2025-11-07,ATL,TOR,1,97,54,24,9,2026-02-26T09:07:26Z
2026,401809510,2025-11-07,ORL,BOS,1,123,44,28,17,2026-02-26T09:07:26Z
2026,401809510,2025-11-07,BOS,ORL,0,110,44,26,13,2026-02-26T09:07:26Z
2026,401809511,2025-11-07,CLE,WSH,0,148,57,34,20,2026-02-26T09:07:26Z
2026,401809774,2025-11-07,SA,HOU,1,121,40,30,18,2026-02-26T09:07:27Z
2026,401809774,2025-11-07,HOU,SA,0,110,41,25,13,2026-02-26T09:07:27Z
2026,401809773,2025-11-07,DET,BKN,0,125,46,32,6,2026-02-26T09:07:27Z
2026,401809773,2025-11-07,BKN,DET,1,107,30,26,17,2026-02-26T09:07:27Z
2026,401809775,2025-11-07,CHA,MIA,0,108,57,22,10,2026-02-26T09:07:28Z
2026,401809775,2025-11-07,MIA,CHA,1,126,37,31,12,2026-02-26T09:07:28Z
2026,401809776,2025-11-07,DAL,MEM,0,104,44,25,10,2026-02-26T09:07:28Z
2026,401809776,2025-11-07,MEM,DAL,1,118,42,27,13,2026-02-26T09:07:28Z
2026,401809779,2025-11-07,DEN,GS,1,129,41,34,16,2026-02-26T09:07:29Z
2026,401809778,2025-11-07,MIN,UTAH,1,137,52,32,17,2026-02-26T09:07:29Z
2026,401809779,2025-11-07,GS,DEN,0,104,46,28,12,2026-02-26T09:07:29Z
2026,401809777,2025-11-07,MIL,CHI,1,126,53,27,16,2026-02-26T09:07:29Z
2026,401809777,2025-11-07,CHI,MIL,0,110,45,34,10,2026-02-26T09:07:29Z
2026,401809778,2025-11-07,UTAH,MIN,0,97,40,28,9,2026-02-26T09:07:29Z
2026,401809780,2025-11-07,OKC,SAC,0,132,52,27,13,2026-02-26T09:07:30Z
2026,401809780,2025-11-07,SAC,OKC,1,101,38,27,15,2026-02-26T09:07:30Z
2026,401809781,2025-11-14,MIA,NY,0,132,46,30,19,2026-02-26T09:07:31Z
2026,401809781,2025-11-14,NY,MIA,1,140,51,32,21,2026-02-26T09:07:31Z
2026,401809782,2025-11-14,BKN,ORL,0,98,34,23,10,2026-02-26T09:07:31Z
2026,401809782,2025-11-14,ORL,BKN,1,105,46,21,15,2026-02-26T09:07:31Z
2026,401809783,2025-11-14,PHI,DET,0,105,46,19,14,2026-02-26T09:07:31Z
2026,401809783,2025-11-14,DET,PHI,1,114,46,32,17,2026-02-26T09:07:31Z
2026,401809784,2025-11-14,POR,HOU,0,116,44,18,13,2026-02-26T09:07:32Z
2026,401809784,2025-11-14,HOU,POR,1,140,49,26,17,2026-02-26T09:07:32Z
2026,401809787,2025-11-14,NO,LAL,1,104,42,24,12,2026-02-26T09:07:33Z
2026,401809786,2025-11-14,MIN,SAC,1,124,51,28,12,2026-02-26T09:07:33Z
2026,401809787,2025-11-14,LAL,NO,0,118,45,28,10,2026-02-26T09:07:33Z
2026,401809785,2025-11-14,MIL,CHA,1,147,39,37,20,2026-02-26T09:07:33Z
2026,401809786,2025-11-14,SAC,MIN,0,110,44,32,12,2026-02-26T09:07:33Z
2026,401809785,2025-11-14,CHA,MIL,0,134,39,31,17,2026-02-26T09:07:33Z
2026,401809788,2025-11-14,LAC,DAL,0,133,45,22,13,2026-02-26T09:07:34Z
2026,401809788,2025-11-14,DAL,LAC,1,127,50,18,10,2026-02-26T09:07:34Z
2026,401809789,2025-11-14,GS,SA,0,109,39,18,17,2026-02-26T09:07:34Z
2026,401809789,2025-11-14,SA,GS,1,108,47,28,14,2026-02-26T09:07:34Z
2026,401809790,2025-11-21,IND,CLE,0,109,43,25,11,2026-02-26T09:07:35Z
2026,401809790,2025-11-21,CLE,IND,1,120,52,28,13,2026-02-26T09:07:35Z
2026,401809791,2025-11-21,BKN,BOS,0,113,41,31,13,2026-02-26T09:07:35Z
2026,401809791,2025-11-21,BOS,BKN,1,105,44,24,11,2026-02-26T09:07:35Z
2026,401809793,2025-11-21,MIA,CHI,0,143,53,35,14,2026-02-26T09:07:36Z
2026,401809793,2025-11-21,CHI,MIA,1,107,39,26,12,2026-02-26T09:07:36Z
2026,401809792,2025-11-21,WSH,TOR,0,110,29,26,12,2026-02-26T09:07:36Z
2026,401809792,2025-11-21,TOR,WSH,1,140,48,36,14,2026-02-26T09:07:36Z
2026,401809794,2025-11-21,NO,DAL,0,115,42,25,7,2026-02-26T09:07:37Z
2026,401809794,2025-11-21,DAL,NO,1,118,47,30,16,2026-02-26T09:07:37Z
2026,401809795,2025-11-21,MIN,PHX,0,113,37,18,12,2026-02-26T09:07:37Z
2026,401809795,2025-11-21,PHX,MIN,1,114,45,25,14,2026-02-26T09:07:37Z
2026,401809796,2025-11-21,DEN,HOU,0,112,38,28,11,2026-02-26T09:07:38Z
2026,401809796,2025-11-21,HOU,DEN,1,109,41,21,14,2026-02-26T09:07:38Z
2026,401809797,2025-11-21,OKC,UTAH,0,144,26,36,23,2026-02-26T09:07:38Z
2026,401809797,2025-11-21,UTAH,OKC,1,112,39,30,16,2026-02-26T09:07:38Z
2026,401809798,2025-11-21,POR,GS,0,127,52,31,16,2026-02-26T09:07:39Z
2026,401809798,2025-11-21,GS,POR,1,123,32,29,17,2026-02-26T09:07:39Z
2026,401809799,2025-11-25,ATL,WSH,0,113,44,33,15,2026-02-26T09:07:39Z
2026,401809799,2025-11-25,WSH,ATL,1,132,36,30,19,2026-02-26T09:07:39Z
2026,401809800,2025-11-25,ORL,PHI,0,144,47,38,13,2026-02-26T09:07:40Z
2026,401809800,2025-11-25,PHI,ORL,1,103,38,22,9,2026-02-26T09:07:40Z
2026,401809802,2025-11-26,BOS,DET,1,117,44,24,20,2026-02-26T09:07:41Z
2026,401809802,2025-11-26,DET,BOS,0,114,56,20,11,2026-02-26T09:07:41Z
2026,401809801,2025-11-25,LAL,LAC,1,135,38,29,13,2026-02-26T09:07:41Z
2026,401809801,2025-11-25,LAC,LAL,0,118,29,24,13,2026-02-26T09:07:41Z
2026,401809803,2025-11-26,NY,CHA,0,129,41,26,13,2026-02-26T09:07:42Z
2026,401809803,2025-11-26,CHA,NY,1,101,35,15,13,2026-02-26T09:07:42Z
2026,401809804,2025-11-26,MIL,MIA,0,103,47,31,14,2026-02-26T09:07:42Z
2026,401809804,2025-11-26,MIA,MIL,1,106,47,32,10,2026-02-26T09:07:42Z
2026,401809805,2025-11-26,IND,TOR,0,95,43,20,11,2026-02-26T09:07:43Z
2026,401809805,2025-11-26,TOR,IND,1,97,48,18,5,2026-02-26T09:07:43Z
2026,401809806,2025-11-26,MIN,OKC,0,105,44,25,17,2026-02-26T09:07:43Z
2026,401809806,2025-11-26,OKC,MIN,1,113,39,19,7,2026-02-26T09:07:43Z
2026,401809807,2025-11-26,MEM,NO,0,133,49,38,17,2026-02-26T09:07:43Z
2026,401809807,2025-11-26,NO,MEM,1,128,40,34,19,2026-02-26T09:07:43Z
2026,401809809,2025-11-26,POR,SA,1,102,48,21,9,2026-02-26T09:07:44Z
2026,401809809,2025-11-26,SA,POR,0,115,57,17,11,2026-02-26T09:07:44Z
2026,401809808,2025-11-26,HOU,GS,0,104,53,24,11,2026-02-26T09:07:44Z
2026,401809808,2025-11-26,GS,HOU,1,100,47,25,12,2026-02-26T09:07:44Z
2026,401809810,2025-11-26,PHX,SAC,0,112,47,25,14,2026-02-26T09:07:45Z
2026,401809810,2025-11-26,SAC,PHX,1,100,41,20,12,2026-02-26T09:07:45Z
2026,401809811,2025-11-28,CLE,ATL,0,123,48,29,17,2026-02-26T09:07:45Z
2026,401809811,2025-11-28,ATL,CLE,1,130,38,36,16,2026-02-26T09:07:45Z
2026,401809812,2025-11-28,PHI,BKN,0,115,41,28,11,2026-02-26T09:07:46Z
2026,401809812,2025-11-28,BKN,PHI,1,103,41,21,13,2026-02-26T09:07:46Z
2026,401809813,2025-11-28,CHI,CHA,0,116,44,31,8,2026-02-26T09:07:46Z
2026,401809813,2025-11-28,CHA,CHI,1,123,46,28,15,2026-02-26T09:07:46Z
2026,401809814,2025-11-28,ORL,DET,0,112,44,14,5,2026-02-26T09:07:46Z
2026,401809814,2025-11-28,DET,ORL,1,109,49,22,11,2026-02-26T09:07:46Z
2026,401809816,2025-11-28,NY,MIL,1,118,44,25,14,2026-02-26T09:07:47Z
2026,401809816,2025-11-28,MIL,NY,0,109,35,24,18,2026-02-26T09:07:47Z
2026,401809815,2025-11-28,IND,WSH,1,119,50,27,13,2026-02-26T09:07:47Z
2026,401809815,2025-11-28,WSH,IND,0,86,42,18,7,2026-02-26T09:07:47Z
2026,401809817,2025-11-28,PHX,OKC,0,119,51,20,15,2026-02-26T09:07:48Z
2026,401809817,2025-11-28,OKC,PHX,1,123,37,27,15,2026-02-26T09:07:48Z
2026,401809818,2025-11-28,SA,DEN,0,139,35,30,17,2026-02-26T09:07:48Z
2026,401809818,2025-11-28,DEN,SA,1,136,44,27,16,2026-02-26T09:07:48Z
2026,401809819,2025-11-28,SAC,UTAH,0,119,44,27,10,2026-02-26T09:07:48Z
2026,401809819,2025-11-28,UTAH,SAC,1,128,49,32,13,2026-02-26T09:07:48Z
2026,401809833,2025-12-09,MIA,ORL,0,108,39,25,8,2026-02-26T09:07:49Z
2026,401809821,2025-11-28,LAC,MEM,1,107,39,19,12,2026-02-26T09:07:49Z
2026,401809833,2025-12-09,ORL,MIA,1,117,47,30,15,2026-02-26T09:07:49Z
2026,401809820,2025-11-28,LAL,DAL,1,129,34,27,18,2026-02-26T09:07:49Z
2026,401809820,2025-11-28,DAL,LAL,0,119,39,28,14,2026-02-26T09:07:49Z
2026,401809821,2025-11-28,MEM,LAC,0,112,53,24,17,2026-02-26T09:07:49Z
2026,401809834,2025-12-09,NY,TOR,0,117,48,19,16,2026-02-26T09:07:50Z
2026,401809834,2025-12-09,TOR,NY,1,101,37,28,11,2026-02-26T09:07:50Z
2026,401809835,2025-12-10,PHX,OKC,0,89,37,24,10,2026-02-26T09:07:50Z
2026,401809835,2025-12-10,OKC,PHX,1,138,43,32,22,2026-02-26T09:07:50Z
2026,401809836,2025-12-10,SA,LAL,0,132,50,25,17,2026-02-26T09:07:51Z
2026,401809836,2025-12-10,LAL,SA,1,119,43,27,16,2026-02-26T09:07:51Z
2026,401809837,2025-12-13,NY,ORL,0,132,41,28,7,2026-02-26T09:07:51Z
2026,401809837,2025-12-13,ORL,NY,1,120,41,28,13,2026-02-26T09:07:51Z
2026,401809838,2025-12-13,SA,OKC,0,111,52,21,13,2026-02-26T09:07:51Z
2026,401809838,2025-12-13,OKC,SA,1,109,51,20,9,2026-02-26T09:07:51Z
2026,401809934,2025-10-22,MIA,ORL,0,121,47,26,12,2026-02-26T09:07:52Z
2026,401809934,2025-10-22,ORL,MIA,1,125,46,23,12,2026-02-26T09:07:52Z
2026,401809933,2025-10-22,CHA,BKN,1,136,50,33,17,2026-02-26T09:07:52Z
2026,401809933,2025-10-22,BKN,CHA,0,117,38,25,14,2026-02-26T09:07:52Z
2026,401809839,2025-12-16,NY,SA,1,124,59,27,15,2026-02-26T09:07:52Z
2026,401809839,2025-12-16,SA,NY,0,113,42,29,14,2026-02-26T09:07:52Z
2026,401809935,2025-10-22,TOR,ATL,0,138,54,36,6,2026-02-26T09:07:53Z
2026,401809935,2025-10-22,ATL,TOR,1,118,34,25,10,2026-02-26T09:07:53Z
2026,401809936,2025-10-22,PHI,BOS,0,117,40,23,16,2026-02-26T09:07:53Z
2026,401809936,2025-10-22,BOS,PHI,1,116,42,16,11,2026-02-26T09:07:53Z
2026,401809937,2025-10-22,DET,CHI,0,111,46,29,7,2026-02-26T09:07:54Z
2026,401809937,2025-10-22,CHI,DET,1,115,50,29,11,2026-02-26T09:07:54Z
2026,401809938,2025-10-22,NO,MEM,0,122,47,20,10,2026-02-26T09:07:54Z
2026,401809938,2025-10-22,MEM,NO,1,128,39,20,11,2026-02-26T09:07:54Z
2026,401809941,2025-10-22,PHX,SAC,1,120,51,23,10,2026-02-26T09:07:55Z
2026,401809941,2025-10-22,SAC,PHX,0,116,37,24,9,2026-02-26T09:07:55Z
2026,401809940,2025-10-22,UTAH,LAC,1,129,46,38,17,2026-02-26T09:07:55Z
2026,401809939,2025-10-22,MIL,WSH,1,133,46,31,18,2026-02-26T09:07:55Z
2026,401809939,2025-10-22,WSH,MIL,0,120,56,23,17,2026-02-26T09:07:55Z
2026,401809940,2025-10-22,LAC,UTAH,0,108,38,28,14,2026-02-26T09:07:55Z
2026,401809942,2025-10-22,MIN,POR,0,118,45,21,15,2026-02-26T09:07:56Z
2026,401809942,2025-10-22,POR,MIN,1,114,39,25,13,2026-02-26T09:07:56Z
2026,401809943,2025-10-24,ATL,ORL,0,111,40,26,8,2026-02-26T09:07:57Z
2026,401809943,2025-10-24,ORL,ATL,1,107,45,21,9,2026-02-26T09:07:57Z
2026,401809944,2025-10-24,CLE,BKN,0,131,36,32,18,2026-02-26T09:07:57Z
2026,401809944,2025-10-24,BKN,CLE,1,124,38,30,19,2026-02-26T09:07:57Z
2026,401809945,2025-10-24,BOS,NY,0,95,37,19,15,2026-02-26T09:07:57Z
2026,401809945,2025-10-24,NY,BOS,1,105,53,23,17,2026-02-26T09:07:57Z
2026,401809946,2025-10-24,MIL,TOR,0,122,51,25,14,2026-02-26T09:07:58Z
2026,401809946,2025-10-24,TOR,MIL,1,116,41,25,11,2026-02-26T09:07:58Z
2026,401809948,2025-10-24,MEM,MIA,1,114,41,29,13,2026-02-26T09:07:59Z
2026,401809948,2025-10-24,MIA,MEM,0,146,57,34,19,2026-02-26T09:07:59Z
2026,401809947,2025-10-24,DET,HOU,0,115,48,26,16,2026-02-26T09:07:59Z
2026,401809947,2025-10-24,HOU,DET,1,111,45,15,10,2026-02-26T09:07:59Z
2026,401809949,2025-10-24,SA,NO,0,120,59,25,13,2026-02-26T09:08:00Z
2026,401809949,2025-10-24,NO,SA,1,116,45,24,10,2026-02-26T09:08:00Z
2026,401809950,2025-10-24,WSH,DAL,0,117,48,27,15,2026-02-26T09:08:00Z
2026,401809950,2025-10-24,DAL,WSH,1,107,48,23,10,2026-02-26T09:08:00Z
2026,401809951,2025-10-24,MIN,LAL,0,110,40,24,13,2026-02-26T09:08:00Z
2026,401809951,2025-10-24,LAL,MIN,1,128,38,26,12,2026-02-26T09:08:00Z
2026,401809954,2025-10-24,PHX,LAC,0,102,37,23,16,2026-02-26T09:08:01Z
2026,401809954,2025-10-24,LAC,PHX,1,129,45,32,16,2026-02-26T09:08:01Z
2026,401809953,2025-10-24,SAC,UTAH,1,105,33,23,14,2026-02-26T09:08:01Z
2026,401809953,2025-10-24,UTAH,SAC,0,104,50,25,13,2026-02-26T09:08:01Z
2026,401809952,2025-10-24,POR,GS,1,139,38,30,16,2026-02-26T09:08:01Z
2026,401809952,2025-10-24,GS,POR,0,119,41,24,16,2026-02-26T09:08:01Z
2026,401809955,2025-10-25,CHI,ORL,0,110,46,26,10,2026-02-26T09:08:02Z
2026,401809955,2025-10-25,ORL,CHI,1,98,53,12,3,2026-02-26T09:08:02Z
2026,401809956,2025-10-25,OKC,ATL,0,117,50,21,14,2026-02-26T09:08:02Z
2026,401809956,2025-10-25,ATL,OKC,1,100,46,25,16,2026-02-26T09:08:02Z
2026,401809957,2025-10-25,CHA,PHI,0,121,45,30,16,2026-02-26T09:08:02Z
2026,401809957,2025-10-25,PHI,CHA,1,125,40,29,18,2026-02-26T09:08:02Z
2026,401809959,2025-10-25,PHX,DEN,0,111,38,24,17,2026-02-26T09:08:03Z
2026,401809959,2025-10-25,DEN,PHX,1,133,43,31,9,2026-02-26T09:08:03Z
2026,401809958,2025-10-25,IND,MEM,0,103,44,25,14,2026-02-26T09:08:03Z
2026,401809958,2025-10-25,MEM,IND,1,128,49,31,15,2026-02-26T09:08:03Z
2026,401809961,2025-10-26,BOS,DET,0,113,38,17,15,2026-02-26T09:08:04Z
2026,401809961,2025-10-26,DET,BOS,1,119,55,22,9,2026-02-26T09:08:04Z
2026,401809960,2025-10-26,BKN,SA,0,107,34,22,16,2026-02-26T09:08:04Z
2026,401809960,2025-10-26,SA,BKN,1,118,45,20,12,2026-02-26T09:08:04Z
2026,401809962,2025-10-26,MIL,CLE,0,113,37,25,13,2026-02-26T09:08:05Z
2026,401809962,2025-10-26,CLE,MIL,1,118,44,23,12,2026-02-26T09:08:05Z
2026,401809963,2025-10-26,NY,MIA,0,107,52,23,15,2026-02-26T09:08:05Z
2026,401809963,2025-10-26,MIA,NY,1,115,50,25,13,2026-02-26T09:08:05Z
2026,401809964,2025-10-26,CHA,WSH,0,139,52,30,15,2026-02-26T09:08:05Z
2026,401809964,2025-10-26,WSH,CHA,1,113,40,25,10,2026-02-26T09:08:05Z
2026,401809967,2025-10-26,POR,LAC,0,107,42,24,11,2026-02-26T09:08:06Z
2026,401809966,2025-10-26,DAL,TOR,1,139,49,32,10,2026-02-26T09:08:06Z
2026,401809967,2025-10-26,LAC,POR,1,114,46,26,12,2026-02-26T09:08:06Z
2026,401809965,2025-10-26,MIN,IND,1,114,48,19,10,2026-02-26T09:08:06Z
2026,401809965,2025-10-26,IND,MIN,0,110,49,24,14,2026-02-26T09:08:06Z
2026,401809966,2025-10-26,TOR,DAL,0,129,43,33,13,2026-02-26T09:08:06Z
2026,401809968,2025-10-26,LAL,SAC,0,127,47,26,8,2026-02-26T09:08:07Z
2026,401809968,2025-10-26,SAC,LAL,1,120,40,27,18,2026-02-26T09:08:07Z
2026,401809969,2025-10-27,ORL,PHI,0,124,43,27,8,2026-02-26T09:08:07Z
2026,401809969,2025-10-27,PHI,ORL,1,136,39,25,14,2026-02-26T09:08:07Z
2026,401809972,2025-10-27,NO,BOS,1,90,35,17,9,2026-02-26T09:08:08Z
2026,401809970,2025-10-27,ATL,CHI,0,123,36,32,11,2026-02-26T09:08:08Z
2026,401809970,2025-10-27,CHI,ATL,1,128,51,33,16,2026-02-26T09:08:08Z
2026,401809971,2025-10-27,BKN,HOU,0,109,37,22,15,2026-02-26T09:08:08Z
2026,401809971,2025-10-27,HOU,BKN,1,137,39,33,16,2026-02-26T09:08:08Z
2026,401809972,2025-10-27,BOS,NO,0,122,54,25,18,2026-02-26T09:08:08Z
2026,401809974,2025-10-27,OKC,DAL,0,101,55,21,6,2026-02-26T09:08:09Z
2026,401809974,2025-10-27,DAL,OKC,1,94,36,20,12,2026-02-26T09:08:09Z
2026,401809973,2025-10-27,TOR,SA,0,103,20,29,12,2026-02-26T09:08:09Z
2026,401809973,2025-10-27,SA,TOR,1,121,44,29,13,2026-02-26T09:08:09Z
2026,401809975,2025-10-27,PHX,UTAH,0,134,48,37,20,2026-02-26T09:08:10Z
2026,401809975,2025-10-27,UTAH,PHX,1,138,64,27,16,2026-02-26T09:08:10Z
2026,401809976,2025-10-27,MEM,GS,0,118,39,32,12,2026-02-26T09:08:10Z
2026,401809976,2025-10-27,GS,MEM,1,131,39,36,19,2026-02-26T09:08:10Z
2026,401809977,2025-10-27,POR,LAL,0,122,49,24,14,2026-02-26T09:08:11Z
2026,401809977,2025-10-27,LAL,POR,1,108,42,23,7,2026-02-26T09:08:11Z
2026,401809978,2025-10-28,PHI,WSH,0,139,55,26,17,2026-02-26T09:08:11Z
2026,401809978,2025-10-28,WSH,PHI,1,134,50,33,17,2026-02-26T09:08:11Z
2026,401809981,2025-10-28,OKC,SAC,1,107,44,26,14,2026-02-26T09:08:12Z
2026,401809981,2025-10-28,SAC,OKC,0,101,46,21,10,2026-02-26T09:08:12Z
2026,401809980,2025-10-28,MIL,NY,1,121,38,27,14,2026-02-26T09:08:12Z
2026,401809979,2025-10-28,MIA,CHA,1,144,37,34,20,2026-02-26T09:08:12Z
2026,401809979,2025-10-28,CHA,MIA,0,117,41,26,18,2026-02-26T09:08:12Z
2026,401809980,2025-10-28,NY,MIL,0,111,45,24,13,2026-02-26T09:08:12Z
2026,401809982,2025-10-28,LAC,GS,0,79,47,10,6,2026-02-26T09:08:13Z
2026,401809982,2025-10-28,GS,LAC,1,98,42,24,17,2026-02-26T09:08:13Z
2026,401809983,2025-10-29,CLE,BOS,0,105,42,25,17,2026-02-26T09:08:13Z
2026,401809983,2025-10-29,BOS,CLE,1,125,53,29,21,2026-02-26T09:08:13Z
2026,401809984,2025-10-29,ORL,DET,0,116,43,22,12,2026-02-26T09:08:13Z
2026,401809984,2025-10-29,DET,ORL,1,135,46,29,13,2026-02-26T09:08:13Z
2026,401809985,2025-10-29,ATL,BKN,0,117,44,33,13,2026-02-26T09:08:14Z
2026,401809985,2025-10-29,BKN,ATL,1,112,47,23,11,2026-02-26T09:08:14Z
2026,401809986,2025-10-29,HOU,TOR,0,139,53,31,13,2026-02-26T09:08:14Z
2026,401809986,2025-10-29,TOR,HOU,1,121,22,29,21,2026-02-26T09:08:14Z
2026,401809989,2025-10-29,DEN,NO,1,122,56,40,14,2026-02-26T09:08:15Z
2026,401809989,2025-10-29,NO,DEN,0,88,36,17,7,2026-02-26T09:08:15Z
2026,401809988,2025-10-29,DAL,IND,1,107,47,21,5,2026-02-26T09:08:15Z
2026,401809988,2025-10-29,IND,DAL,0,105,52,20,13,2026-02-26T09:08:15Z
2026,401809987,2025-10-29,CHI,SAC,1,126,46,34,14,2026-02-26T09:08:15Z
2026,401809987,2025-10-29,SAC,CHI,0,113,31,28,7,2026-02-26T09:08:15Z
2026,401809990,2025-10-29,POR,UTAH,0,136,39,34,21,2026-02-26T09:08:16Z
2026,401809990,2025-10-29,UTAH,POR,1,134,46,30,11,2026-02-26T09:08:16Z
2026,401809991,2025-10-29,LAL,MIN,0,116,40,34,11,2026-02-26T09:08:16Z
2026,401809991,2025-10-29,MIN,LAL,1,115,34,30,15,2026-02-26T09:08:16Z
2026,401809994,2025-10-30,GS,MIL,0,110,44,23,13,2026-02-26T09:08:17Z
2026,401809993,2025-10-30,CHA,ORL,1,107,41,24,11,2026-02-26T09:08:17Z
2026,401809994,2025-10-30,MIL,GS,1,120,34,25,19,2026-02-26T09:08:17Z
2026,401809992,2025-10-29,PHX,MEM,1,113,40,25,16,2026-02-26T09:08:17Z
2026,401809992,2025-10-29,MEM,PHX,0,114,41,31,15,2026-02-26T09:08:17Z
